product_code,product_name,txn_date,txn_nep_month,txn_nep_date,account_id,amount,channel,theater,user_type,last_txn_before_bhadra,first_active_after_bhadra,active_difference,churn_or_not,day_of_week
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-09,Ashoj,23,5763956,600.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Thursday
Qfx_Jalma,QFX Jalma Bharatpur,2025-08-29,Bhadra,13,5763956,1520.0,WEB,QFX Jalma Bharatpur,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
Qfx_Jalma,QFX Jalma Bharatpur,2025-08-26,Bhadra,10,5763956,640.0,WEB,QFX Jalma Bharatpur,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Tuesday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-10,Ashoj,24,5763956,760.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-08-26,Bhadra,10,5778698,1050.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,16/08/2025,18/08/2025,2.0,Not Churn,Tuesday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-07,Ashoj,21,5778698,860.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,16/08/2025,18/08/2025,2.0,Not Churn,Tuesday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-10-13,Ashoj,27,5779912,780.0,GPRS,Qfx Labim,Old User,14/08/2025,03/09/2025,20.0,Not Churn,Monday
QFX_labim,QFX Labim,2025-09-04,Bhadra,19,5779912,780.0,WEB,QFX Labim,Old User,14/08/2025,03/09/2025,20.0,Not Churn,Thursday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-08-28,Bhadra,12,5787739,400.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,16/08/2025,18/08/2025,2.0,Not Churn,Thursday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-03,Ashoj,17,5787739,1900.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,16/08/2025,18/08/2025,2.0,Not Churn,Friday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-04,Bhadra,19,5787739,760.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,16/08/2025,18/08/2025,2.0,Not Churn,Thursday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-08-22,Bhadra,6,5792692,220.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,15/08/2025,17/08/2025,2.0,Not Churn,Friday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-04,Ashoj,18,5792692,1540.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Saturday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-03,Ashoj,17,5792692,1760.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Friday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-23,Bhadra,7,5793601,1320.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-04,Ashoj,18,5793601,820.0,GPRS,Regal Cinemas ( Butwal),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-10-07,Ashoj,21,5808483,860.0,GPRS,QFX Civil,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Tuesday
NP-ES-QSCINEMA,Q's Cinema_QFX,2025-09-04,Bhadra,19,5808483,780.0,WEB,Q's Cinema_QFX,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Thursday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-04,Ashoj,18,5823837,3080.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-08-23,Bhadra,7,5823837,880.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-09-26,Ashoj,10,5846309,1120.0,GPRS,Qfx Labim,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Friday
bigmovies,Bigmovies,2025-09-07,Bhadra,22,5846309,1400.0,WEB,Bigmovies,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Sunday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-10-10,Ashoj,24,5846567,960.0,GPRS,Qfx Labim,Old User,10/08/2025,25/08/2025,15.0,Not Churn,Friday
QFX_labim,QFX Labim,2025-08-25,Bhadra,9,5846567,390.0,WEB,QFX Labim,Old User,10/08/2025,25/08/2025,15.0,Not Churn,Monday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-09-22,Ashoj,6,5846567,700.0,GPRS,QFX Civil,Old User,10/08/2025,25/08/2025,15.0,Not Churn,Monday
QFX_labim,QFX Labim,2025-09-15,Bhadra,30,5846567,940.0,WEB,QFX Labim,Old User,10/08/2025,25/08/2025,15.0,Not Churn,Monday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-06,Ashoj,20,5859142,1900.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,11/08/2025,17/08/2025,6.0,Not Churn,Monday
Qfx_Jalma,QFX Jalma Bharatpur,2025-08-30,Bhadra,14,5859142,1140.0,WEB,QFX Jalma Bharatpur,Old User,11/08/2025,17/08/2025,6.0,Not Churn,Saturday
NP-ES-SCREEN,iNi Cinemas - NB Center,2025-08-20,Bhadra,4,5861336,600.0,WEB,iNi Cinemas - NB Center,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Wednesday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-10-06,Ashoj,20,5861336,940.0,GPRS,Qfx Labim,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Monday
NP-ES-CKCINEMAS,CK Cinemas Pvt. Ltd.,2025-08-23,Bhadra,7,5900653,1500.0,WEB,CK Cinemas Pvt. Ltd.,Old User,15/08/2025,23/08/2025,8.0,Not Churn,Saturday
NP-ES-CKCINEMAS,CK Cinemas Pvt. Ltd.,2025-10-07,Ashoj,21,5900653,1200.0,WEB,CK Cinemas Pvt. Ltd.,Old User,15/08/2025,23/08/2025,8.0,Not Churn,Tuesday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-10-03,Ashoj,17,5900653,1320.0,GPRS,QFX Civil,Old User,15/08/2025,23/08/2025,8.0,Not Churn,Friday
NP-ES-ELEMENTS,Elements Movies (QFX),2025-09-04,Bhadra,19,5900653,700.0,WEB,Elements Movies (QFX),Old User,15/08/2025,23/08/2025,8.0,Not Churn,Thursday
QFX_civil,QFX Civil,2025-09-07,Bhadra,22,5900653,1760.0,WEB,QFX Civil,Old User,15/08/2025,23/08/2025,8.0,Not Churn,Sunday
NP-ES-MOVIES-CINEM,Q's Cinemas,2025-10-10,Ashoj,24,5900653,780.0,GPRS,Q's Cinemas,Old User,15/08/2025,23/08/2025,8.0,Not Churn,Friday
NP-ES-CKCINEMAS,CK Cinemas Pvt. Ltd.,2025-09-30,Ashoj,14,5900653,2000.0,WEB,CK Cinemas Pvt. Ltd.,Old User,15/08/2025,23/08/2025,8.0,Not Churn,Tuesday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-09-20,Ashoj,4,5900653,1040.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,15/08/2025,23/08/2025,8.0,Not Churn,Saturday
bigmovies,Bigmovies,2025-09-19,Ashoj,3,5900653,1050.0,WEB,Bigmovies,Old User,15/08/2025,23/08/2025,8.0,Not Churn,Friday
QFX_civil,QFX Civil,2025-08-26,Bhadra,10,5900653,700.0,WEB,QFX Civil,Old User,15/08/2025,23/08/2025,8.0,Not Churn,Tuesday
eSewa_QFXChhaya,QFX Chhaya Centre,2025-09-04,Bhadra,19,5921413,780.0,WEB,QFX Chhaya Centre,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Thursday
QFX_labim,QFX Labim,2025-08-28,Bhadra,12,5921413,780.0,WEB,QFX Labim,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Thursday
NP-ES-MOVIES-CINEM,Q's Cinemas,2025-10-11,Ashoj,25,5921413,780.0,GPRS,Q's Cinemas,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-05,Ashoj,19,5980733,1040.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Sunday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-09-03,Bhadra,18,5980733,2080.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Wednesday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-09-30,Ashoj,14,6079463,2200.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,05/08/2025,18/08/2025,13.0,Not Churn,Tuesday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-09-05,Bhadra,20,6079463,880.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,05/08/2025,18/08/2025,13.0,Not Churn,Friday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-04,Bhadra,19,6094136,400.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,11/08/2025,18/08/2025,7.0,Not Churn,Thursday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-02,Ashoj,16,6094136,380.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,11/08/2025,18/08/2025,7.0,Not Churn,Thursday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-08,Ashoj,22,6094136,600.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,11/08/2025,18/08/2025,7.0,Not Churn,Wednesday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-10,Ashoj,24,6094136,380.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,11/08/2025,18/08/2025,7.0,Not Churn,Friday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-07,Ashoj,21,6097058,3150.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,30/07/2025,26/08/2025,27.0,Not Churn,Tuesday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-08-26,Bhadra,10,6097058,2000.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,30/07/2025,26/08/2025,27.0,Not Churn,Tuesday
NP-ES-QBOX,iNi Cinemas - Butwal,2025-09-07,Bhadra,22,6118935,330.0,WEB,iNi Cinemas - Butwal,Old User,06/07/2025,20/08/2025,45.0,2 Months Churn,Sunday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-09-26,Ashoj,10,6118935,820.0,GPRS,Regal Cinemas ( Butwal),Old User,06/07/2025,20/08/2025,45.0,2 Months Churn,Friday
NP-ES-QBOX,iNi Cinemas - Butwal,2025-08-26,Bhadra,10,6125444,1200.0,WEB,iNi Cinemas - Butwal,Old User,30/07/2025,19/08/2025,20.0,Not Churn,Tuesday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-06,Ashoj,20,6125444,410.0,GPRS,Regal Cinemas ( Butwal),Old User,30/07/2025,19/08/2025,20.0,Not Churn,Monday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-10-01,Ashoj,15,6128192,560.0,GPRS,Qfx Labim,Old User,26/07/2025,05/09/2025,41.0,1 Months Churn,Wednesday
QFX_labim,QFX Labim,2025-09-05,Bhadra,20,6128192,280.0,WEB,QFX Labim,Old User,26/07/2025,05/09/2025,41.0,1 Months Churn,Friday
NP-ES-MOVIES-QFXPKR,QFX Cinemas,2025-10-06,Ashoj,20,6145257,700.0,GPRS,QFX Cinemas,Old User,08/08/2025,23/08/2025,15.0,Not Churn,Monday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-09-02,Bhadra,17,6145257,600.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,08/08/2025,23/08/2025,15.0,Not Churn,Tuesday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-09,Ashoj,23,6186177,820.0,GPRS,Regal Cinemas ( Butwal),Old User,06/08/2025,17/08/2025,11.0,Not Churn,Thursday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-20,Bhadra,4,6186177,400.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,06/08/2025,17/08/2025,11.0,Not Churn,Wednesday
QFX_civil,QFX Civil,2025-08-29,Bhadra,13,6278987,880.0,WEB,QFX Civil,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-09-28,Ashoj,12,6278987,540.0,GPRS,Regal Cinemas ( Butwal),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Sunday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-09-23,Ashoj,7,6278987,400.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Tuesday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-09-28,Ashoj,12,6288314,270.0,GPRS,Regal Cinemas ( Butwal),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Sunday
NP-ES-QBOX,iNi Cinemas - Butwal,2025-09-05,Bhadra,20,6288314,660.0,WEB,iNi Cinemas - Butwal,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
NP-ES-QSCINEMA,Q's Cinema_QFX,2025-09-06,Bhadra,21,6310961,1560.0,WEB,Q's Cinema_QFX,Old User,16/08/2025,23/08/2025,7.0,Not Churn,Saturday
eSewa_QFXChhaya,QFX Chhaya Centre,2025-09-06,Bhadra,21,6310961,560.0,WEB,QFX Chhaya Centre,Old User,16/08/2025,23/08/2025,7.0,Not Churn,Saturday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-10-03,Ashoj,17,6310961,520.0,GPRS,QFX Civil,Old User,16/08/2025,23/08/2025,7.0,Not Churn,Friday
NP-ES-DMAX,Dmax Cinemas,2025-09-04,Bhadra,19,6313170,2000.0,WEB,Dmax Cinemas,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Thursday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-14,Ashoj,28,6313170,1290.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Tuesday
NP-ES-ELEMENTS,Elements Movies (QFX),2025-09-16,Bhadra,31,6318124,410.0,WEB,Elements Movies (QFX),Old User,15/08/2025,20/08/2025,5.0,Not Churn,Tuesday
NP-ES-ELEMENTS,Elements Movies (QFX),2025-09-15,Bhadra,30,6318124,1640.0,WEB,Elements Movies (QFX),Old User,15/08/2025,20/08/2025,5.0,Not Churn,Monday
NP-ES-MOVIES-CINEM,Q's Cinemas,2025-10-06,Ashoj,20,6318124,780.0,GPRS,Q's Cinemas,Old User,15/08/2025,20/08/2025,5.0,Not Churn,Monday
Qfx_Jalma,QFX Jalma Bharatpur,2025-09-16,Bhadra,31,6332205,400.0,WEB,QFX Jalma Bharatpur,Old User,03/08/2025,23/08/2025,20.0,Not Churn,Tuesday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-04,Bhadra,19,6332205,360.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,03/08/2025,23/08/2025,20.0,Not Churn,Thursday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-15,Bhadra,30,6332205,190.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,03/08/2025,23/08/2025,20.0,Not Churn,Monday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-08,Ashoj,22,6332205,190.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,03/08/2025,23/08/2025,20.0,Not Churn,Wednesday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-10-02,Ashoj,16,6344257,560.0,GPRS,Qfx Labim,Old User,14/08/2025,20/08/2025,6.0,Not Churn,Thursday
QFX_labim,QFX Labim,2025-09-03,Bhadra,18,6344257,1120.0,WEB,QFX Labim,Old User,14/08/2025,20/08/2025,6.0,Not Churn,Wednesday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-15,Bhadra,30,6416449,190.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,14/08/2025,23/08/2025,9.0,Not Churn,Monday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-09-24,Ashoj,8,6416449,400.0,GPRS,Regal Cinemas ( Butwal),Old User,14/08/2025,23/08/2025,9.0,Not Churn,Wednesday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-27,Ashoj,11,6416449,380.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,14/08/2025,23/08/2025,9.0,Not Churn,Saturday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-05,Bhadra,20,6416449,620.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,14/08/2025,23/08/2025,9.0,Not Churn,Friday
QFX_labim,QFX Labim,2025-09-04,Bhadra,19,6424910,1120.0,WEB,QFX Labim,Old User,02/08/2025,17/08/2025,15.0,Not Churn,Thursday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-10-10,Ashoj,24,6424910,1040.0,GPRS,QFX Civil,Old User,02/08/2025,17/08/2025,15.0,Not Churn,Friday
Qfx_Jalma,QFX Jalma Bharatpur,2025-09-03,Bhadra,18,6427138,800.0,WEB,QFX Jalma Bharatpur,Deleted User,16/08/2025,18/08/2025,2.0,Not Churn,Wednesday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-03,Ashoj,17,6427138,380.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Deleted User,16/08/2025,18/08/2025,2.0,Not Churn,Friday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-12,Ashoj,26,6458527,660.0,GPRS,Regal Cinemas ( Butwal),Old User,15/08/2025,18/08/2025,3.0,Not Churn,Sunday
NP-ES-ONECINEMA,One Cinema- Baneshwor ( Ticket Purchase),2025-08-30,Bhadra,14,6458527,900.0,WEB,One Cinema- Baneshwor ( Ticket Purchase),Old User,15/08/2025,18/08/2025,3.0,Not Churn,Saturday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-08-24,Bhadra,8,6458594,440.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Sunday
QFX_civil,QFX Civil,2025-08-22,Bhadra,6,6458594,440.0,WEB,QFX Civil,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
QFX_civil,QFX Civil,2025-08-31,Bhadra,15,6458594,2240.0,WEB,QFX Civil,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Sunday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-09-25,Ashoj,9,6458594,480.0,GPRS,Qfx Labim,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Thursday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-30,Ashoj,14,6466976,570.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Tuesday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-03,Ashoj,17,6466976,760.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
eSewa_QFXChhaya,QFX Chhaya Centre,2025-08-25,Bhadra,9,6466976,940.0,WEB,QFX Chhaya Centre,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Monday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-02,Ashoj,16,6466976,190.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Thursday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-15,Bhadra,30,6466976,380.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Monday
NP-ES-MOVIES-CINEM,Q's Cinemas,2025-10-06,Ashoj,20,6506503,400.0,GPRS,Q's Cinemas,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Monday
QFX_civil,QFX Civil,2025-09-16,Bhadra,31,6506503,520.0,WEB,QFX Civil,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Tuesday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-27,Ashoj,11,6511204,380.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Saturday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-06,Bhadra,21,6511204,640.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Saturday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-07,Ashoj,21,6511204,200.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Tuesday
NP-ES-MOVIES-QFXPKR,QFX Cinemas,2025-10-10,Ashoj,24,6534329,390.0,GPRS,QFX Cinemas,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Friday
eSewa_MidTown,MIDTOWN CINEMAS,2025-08-18,Bhadra,2,6534329,200.0,WEB,MIDTOWN CINEMAS,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Monday
NP-ES-MOVIES-QFXPKR,QFX Cinemas,2025-10-11,Ashoj,25,6534329,390.0,GPRS,QFX Cinemas,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Saturday
eSewa_MidTown,MIDTOWN CINEMAS,2025-09-23,Ashoj,7,6534329,400.0,WEB,MIDTOWN CINEMAS,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Tuesday
eSewa_MidTown,MIDTOWN CINEMAS,2025-10-03,Ashoj,17,6534329,390.0,WEB,MIDTOWN CINEMAS,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Friday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-11,Ashoj,25,6641028,1040.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,05/08/2025,30/08/2025,25.0,Not Churn,Saturday
QFX_labim,QFX Labim,2025-08-30,Bhadra,14,6641028,960.0,WEB,QFX Labim,Old User,05/08/2025,30/08/2025,25.0,Not Churn,Saturday
NP-ES-ONECINEMA,One Cinema- Baneshwor ( Ticket Purchase),2025-08-20,Bhadra,4,6645967,500.0,WEB,One Cinema- Baneshwor ( Ticket Purchase),Old User,13/08/2025,20/08/2025,7.0,Not Churn,Wednesday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-09-06,Bhadra,21,6645967,1040.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,13/08/2025,20/08/2025,7.0,Not Churn,Saturday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-07,Ashoj,21,6645967,1720.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,13/08/2025,20/08/2025,7.0,Not Churn,Tuesday
NP-ES-ELEMENTS,Elements Movies (QFX),2025-08-17,Bhadra,1,6678747,820.0,WEB,Elements Movies (QFX),Old User,14/08/2025,17/08/2025,3.0,Not Churn,Sunday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-09-28,Ashoj,12,6678747,880.0,GPRS,QFX Civil,Old User,14/08/2025,17/08/2025,3.0,Not Churn,Sunday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-19,Bhadra,3,6700830,1000.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Tuesday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-11,Ashoj,25,6700830,1280.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-09-04,Bhadra,19,6708824,600.0,WEB,Skyline moives (QFX Birgunj ),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Thursday
NP-ES-MOVIES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-10-07,Ashoj,21,6708824,990.0,GPRS,Skyline moives (QFX Birgunj ),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Tuesday
NP-ES-MOVIES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-09-24,Ashoj,8,6708824,500.0,GPRS,Skyline moives (QFX Birgunj ),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Wednesday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-03,Bhadra,18,6712646,760.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Wednesday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-09,Ashoj,23,6712646,600.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Thursday
Qfx_Jalma,QFX Jalma Bharatpur,2025-10-09,Ashoj,23,6712646,800.0,WEB,QFX Jalma Bharatpur,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Thursday
NP-ES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-08-18,Bhadra,2,6732791,500.0,WEB,Skyline moives (QFX Birgunj ),Old User,16/08/2025,18/08/2025,2.0,Not Churn,Monday
NP-ES-MOVIES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-10-08,Ashoj,22,6732791,540.0,GPRS,Skyline moives (QFX Birgunj ),Old User,16/08/2025,18/08/2025,2.0,Not Churn,Wednesday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-09-04,Bhadra,19,6734146,1230.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,15/08/2025,17/08/2025,2.0,Not Churn,Thursday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-05,Ashoj,19,6734146,4950.0,GPRS,Regal Cinemas ( Butwal),Old User,15/08/2025,17/08/2025,2.0,Not Churn,Sunday
